Longitude,Latitude,Elevation Meters
6.426722,49.68808,256
6.42738,49.68809,252
6.428296,49.688023,247
6.429027,49.687954,243
6.429435,49.687845,239
6.429783,49.687721,235
6.430202,49.687397,228
6.430654,49.687033,224
6.430795,49.686922,225
6.430623,49.686837,224
6.430711,49.686765,224
6.43096,49.686563,221
6.430769,49.686179,217
6.430673,49.685988,214
6.430608,49.685847,213
6.430598,49.685795,212
6.430858,49.685625,207
6.43115,49.685248,201
6.431189,49.684863,197
6.431217,49.684273,192
6.431244,49.684206,191
6.431336,49.684101,190
6.431454,49.684024,189
6.431591,49.683961,188
6.431901,49.683886,188
6.432368,49.683828,189
6.433079,49.683768,192
6.433337,49.683709,191
6.433765,49.683614,188
6.433869,49.683608,187
6.433991,49.683613,186
6.434501,49.683888,182
6.435,49.684099,179
6.435166,49.684152,179
6.435308,49.684188,178
6.435489,49.684214,177
6.435655,49.684193,176
6.435773,49.684113,175
6.435952,49.683963,174
6.436081,49.68389,173
6.436162,49.683889,173
6.436847,49.683831,174
6.437227,49.68378,174
6.437607,49.68369,174
6.437845,49.683594,173
6.438233,49.683404,174
6.43875,49.683183,173
6.439555,49.682881,168
6.440228,49.682613,165
6.440997,49.68225,159
6.441119,49.682217,158
6.441125,49.682122,157
6.441149,49.682057,156
6.441332,49.681724,153
6.441348,49.681665,152
6.441329,49.681611,152
6.441265,49.681555,152
6.441086,49.681459,152
6.440561,49.681136,148
6.440683,49.68091,149
6.440733,49.680867,148
6.440501,49.680689,149
6.440391,49.68063,149
6.439299,49.67999,151
6.439108,49.679884,150
6.438861,49.679778,150
6.438722,49.67973,149
6.438689,49.679775,150
6.438371,49.679715,149
6.438223,49.679689,149
6.43794,49.679618,149
6.437827,49.67959,149
6.437659,49.679566,150
6.437595,49.67952,150
6.437445,49.679468,150
6.43746,49.679377,151
6.43754,49.67934,150
6.437607,49.679315,150
6.437432,49.679162,153
6.437298,49.679075,154
6.437141,49.679004,156
6.437003,49.678957,159
6.436803,49.678914,164
6.436694,49.678888,166
6.436565,49.678851,167
6.436419,49.678788,169
6.436283,49.678718,171
6.436218,49.678616,175
6.436146,49.678558,176
6.435935,49.678427,177
6.43586,49.678422,179
6.435776,49.678468,179
6.435677,49.678425,180
6.435186,49.678256,186
6.434712,49.678053,191
6.434595,49.677955,192
6.434384,49.67769,195
6.433903,49.67706,200
6.433418,49.676541,205
6.433043,49.676159,210
6.433267,49.67605,209
6.43337,49.675961,208
6.433015,49.675169,212
6.432722,49.674675,212
6.432555,49.674405,212
6.432425,49.674266,212
6.432232,49.673958,211
6.432075,49.673753,211
6.431849,49.673516,212
6.431559,49.673296,215
6.431166,49.673065,219
6.430561,49.672765,221
6.430463,49.672744,222
6.430034,49.672523,223
6.429489,49.672145,222
6.429362,49.672089,223
6.429166,49.671945,227
6.428668,49.671716,231
6.427419,49.670979,237
6.426771,49.670563,244
6.4267,49.67053,244
6.42652,49.670599,248
6.426079,49.670799,252
6.425539,49.670952,252
6.42526,49.671059,250
6.425167,49.67099,250
6.424797,49.670719,251
6.424682,49.67065,251
6.42457,49.670598,252
6.424433,49.670537,254
6.424357,49.670418,254
6.424193,49.670077,257
6.424152,49.669906,258
6.424177,49.669862,258
6.424768,49.669722,246
6.424242,49.669262,256
6.423657,49.668754,255
6.423583,49.668662,254
6.423496,49.668514,252
6.423221,49.668185,250
6.422865,49.667823,247
6.422458,49.667462,246
6.421745,49.666784,243
6.421624,49.666594,243
6.421577,49.666519,242
6.421478,49.666401,243
6.421274,49.666329,245
6.4212,49.666235,245
6.421055,49.666259,247
6.420817,49.666097,247
6.420689,49.665941,246
6.420694,49.665874,245
6.420805,49.665776,242
6.420828,49.665733,240
6.420975,49.665595,231
6.420998,49.665494,226
6.420979,49.665438,224
6.421093,49.665332,213
6.42105,49.665286,213
6.420925,49.665234,217
6.420767,49.665122,216
6.420591,49.664896,211
6.420414,49.664799,211
6.420639,49.6648,203
6.420552,49.66474,202
6.420434,49.664665,204
6.420296,49.664567,205
6.420063,49.664499,208
6.419912,49.664368,210
6.419941,49.66429,210
6.420019,49.664288,209
6.420156,49.664289,208
6.420271,49.664329,205
6.420358,49.664329,205
6.42061,49.664285,209
6.42065,49.664205,215
6.420654,49.664123,220
6.420505,49.663877,230
6.420532,49.663805,231
6.420614,49.663803,231
6.420655,49.663759,232
6.420742,49.663762,232
6.420852,49.663739,233
6.420941,49.663641,234
6.421005,49.663617,234
6.421012,49.663569,235
6.421027,49.663512,237
6.421162,49.663406,239
6.421233,49.663258,241
6.421387,49.663025,243
6.421592,49.662352,247
6.421606,49.662114,249
6.421561,49.662039,251
6.421454,49.661778,253
6.421235,49.661424,255
6.42119,49.661159,253
6.421204,49.660868,249
6.421156,49.660504,246
6.421147,49.660051,242
6.421164,49.659958,241
6.421201,49.659848,240
6.421246,49.659756,239
6.421287,49.659675,238
6.421363,49.659557,236
6.42142,49.659453,235
6.421442,49.659338,234
6.421412,49.659043,234
6.421442,49.658942,233
6.421522,49.658873,232
6.421658,49.658831,232
6.421868,49.658806,231
6.422115,49.658727,231
6.422247,49.658718,229
6.422356,49.658751,228
6.422462,49.65884,227
6.422542,49.658885,225
6.422619,49.658901,224
6.422702,49.658894,223
6.422807,49.658855,222
6.422905,49.658788,220
6.422974,49.658713,220
6.423064,49.658553,220
6.423142,49.658462,219
6.423206,49.658413,219
6.423645,49.658156,216
6.423753,49.658142,215
6.423839,49.658172,213
6.423869,49.658223,212
6.423862,49.658276,212
6.423782,49.658381,211
6.423678,49.658521,210
6.423562,49.658671,210
6.423537,49.658721,210
6.423561,49.658775,209
6.423624,49.658801,209
6.423781,49.658777,207
6.424122,49.658642,204
6.424246,49.658626,203
6.424538,49.658636,201
6.424698,49.658614,199
6.425115,49.658502,195
6.425389,49.658467,192
6.42562,49.658455,190
6.426194,49.658452,185
6.426904,49.65833,179
6.42766,49.658144,176
6.42785,49.658102,175
6.42795,49.658093,175
6.428052,49.658097,174
6.428264,49.658181,173
6.428427,49.658231,171
6.4286,49.658259,171
6.428796,49.658271,170
6.429295,49.658271,168
6.429441,49.658284,168
6.430066,49.658386,166
6.43028,49.658415,164
6.430457,49.658425,162
6.430714,49.658402,161
6.430926,49.658356,161
6.431122,49.658296,161
6.431514,49.658108,161
6.431699,49.658267,158
6.431828,49.65835,157
6.431945,49.658399,156
6.432078,49.658431,155
6.432698,49.658518,151
6.432793,49.65854,151
6.432853,49.658567,150
6.433127,49.658722,148
6.43318,49.658767,148
6.433223,49.658825,147
6.433323,49.659054,145
6.433429,49.659221,143
6.433567,49.6594,142
6.433923,49.659623,141
6.43405,49.659656,140
6.434205,49.659664,140
6.43461,49.659661,140
6.4349,49.659659,140
6.434984,49.65966,140
6.435238,49.659655,140
6.43554,49.659639,140
6.435838,49.659571,141
6.43606,49.659496,141
6.436267,49.659425,141
6.436492,49.659341,141
6.436577,49.65931,141
6.436857,49.659144,141
6.43697,49.659083,141
6.437042,49.659041,141
6.43713,49.658944,142
6.437135,49.658879,142
6.437124,49.658826,142
6.437103,49.658775,143
6.437001,49.658643,144
6.4368,49.658407,146
6.436732,49.658331,147
6.436609,49.658187,148
6.436482,49.658028,149
6.436602,49.657458,156
6.436759,49.657117,160
6.43754,49.655497,177
6.437605,49.655316,178
6.437631,49.655136,179
6.43763,49.654985,180
6.437561,49.654597,185
6.4375,49.653978,191
6.43739,49.653636,192
6.437315,49.65353,192
6.437176,49.653392,194
6.436893,49.653127,198
6.436503,49.652704,200
6.436241,49.652462,198
6.435842,49.652209,198
6.435749,49.652134,199
6.435318,49.651635,195
6.435183,49.651512,196
6.434575,49.651091,195
6.433419,49.650647,206
6.432901,49.650484,208
6.432822,49.650448,209
6.432384,49.65008,205
6.432337,49.650004,203
6.43231,49.649867,201
6.432116,49.649713,202
6.431933,49.649605,204
6.431629,49.649459,209
6.431454,49.649357,210
6.430237,49.648525,217
6.430131,49.648434,218
6.429792,49.648092,218
6.429606,49.647903,218
6.429089,49.647333,216
6.428793,49.647028,216
6.428686,49.646877,215
6.428512,49.646785,217
6.428378,49.646697,219
6.427982,49.64641,224
6.427836,49.646268,226
6.427568,49.645899,227
6.427383,49.645671,228
6.427195,49.64549,230
6.427128,49.645403,230
6.427074,49.645292,229
6.426963,49.645172,229
6.426051,49.644302,235
6.426034,49.644118,231
6.425918,49.643961,232
6.4259,49.643898,231
6.425778,49.643717,233
6.425766,49.643647,232
6.425702,49.643583,233
6.425608,49.643533,234
6.425452,49.643474,236
6.42535,49.643406,237
6.425244,49.643276,238
6.425154,49.643209,239
6.42509,49.643041,239
6.425071,49.642853,238
6.425009,49.641834,236
6.425025,49.641653,234
6.425005,49.641292,231
6.424976,49.641056,230
6.424942,49.640179,227
6.424934,49.639982,226
6.424912,49.639727,223
6.424902,49.639648,223
6.424878,49.639552,222
6.424719,49.639214,221
6.424519,49.63877,218
6.424474,49.638659,217
6.424426,49.638515,216
6.424383,49.638429,216
6.424262,49.638107,215
6.423862,49.637273,212
6.423763,49.637317,214
6.423593,49.637349,216
6.423461,49.637351,218
6.422684,49.637297,226
6.422129,49.636686,230
6.42198,49.636498,230
6.421797,49.636171,230
6.421219,49.635431,228
6.420686,49.634749,228
6.420532,49.634634,229
6.420041,49.634059,228
6.419887,49.633887,227
6.419189,49.632924,226
6.4186,49.632039,229
6.418508,49.631939,230
6.418251,49.631732,231
6.417856,49.631439,233
6.417967,49.631288,230
6.418049,49.631092,226
6.418117,49.631026,225
6.418366,49.630876,219
6.418507,49.630791,216
6.418638,49.630738,214
6.4189,49.630631,209
6.419346,49.630433,201
6.419547,49.630325,197
6.41976,49.63016,193
6.419855,49.629948,189
6.419863,49.629827,187
6.419816,49.629632,184
6.419778,49.629479,181
6.419764,49.629354,178
6.419773,49.629214,176
6.419864,49.628483,163
6.419883,49.628322,160
6.419915,49.628276,159
6.419987,49.628238,158
6.420089,49.62821,158
6.420193,49.628201,157
6.420316,49.628198,156
6.42086,49.628194,153
6.420959,49.628189,153
6.421046,49.628174,152
6.421245,49.628117,150
6.421851,49.627917,144
6.421921,49.627844,142
6.421926,49.62775,141
6.421842,49.627723,141
6.421655,49.627405,144
6.42157,49.627323,146
6.42143,49.627268,147
6.420893,49.627128,153
6.420764,49.627101,154
6.420579,49.627103,154
6.420307,49.627144,155
6.419957,49.627182,157
6.419661,49.627114,160
6.419493,49.627067,162
6.419088,49.626954,164
6.418623,49.62681,171
6.418463,49.626761,173
6.418304,49.626737,174
6.418133,49.626749,176
6.417763,49.62681,179
6.416724,49.627026,184
6.416597,49.627056,185
6.416489,49.627087,185
6.416043,49.62728,189
6.415796,49.627376,189
6.415551,49.627452,190
6.415298,49.627524,190
6.414954,49.627622,190
6.414921,49.627551,190
6.414884,49.627475,191
6.414679,49.62713,195
6.414665,49.627073,195
6.414675,49.627013,196
6.41476,49.626801,197
6.41476,49.626736,198
6.414693,49.626692,198
6.414589,49.626676,198
6.41449,49.626674,199
6.414224,49.626711,199
6.413355,49.626832,204
6.413367,49.626746,206
6.413595,49.626651,206
6.413708,49.626601,206
6.413838,49.62654,207
6.414025,49.626452,208
6.41468,49.62612,212
6.415053,49.625966,213
6.415735,49.625708,217
6.416085,49.625599,219
6.416163,49.625552,221
6.4162,49.625498,221
6.416237,49.625443,222
6.416304,49.625327,223
6.416331,49.625235,223
6.416339,49.624806,225
6.416277,49.624567,227
6.416154,49.624166,228
6.415845,49.62342,231
6.415658,49.623109,231
6.415078,49.622146,231
6.414738,49.621375,227
6.414116,49.621643,252
6.41415,49.621701,252
6.414079,49.62166,254
6.413743,49.621807,271
6.413917,49.622169,275
6.413909,49.622246,277
6.41381,49.622192,278
6.413587,49.621961,279
6.413304,49.621707,281
6.413157,49.621545,279
6.412874,49.621339,279
6.412261,49.620926,277
6.411886,49.6206,277
6.411525,49.620254,275
6.411098,49.619761,272
6.410912,49.619595,270
6.410571,49.619338,270
6.410296,49.619101,268
6.410057,49.618854,266
6.409903,49.618674,265
6.409555,49.618119,262
6.409403,49.617906,261
6.409178,49.617682,261
6.408798,49.617401,260
6.407923,49.61659,257
6.407431,49.616119,254
6.40664,49.615452,250
6.406484,49.615245,248
6.406363,49.615086,247
6.406019,49.614578,242
6.405951,49.614422,238
6.405899,49.614383,237
6.405893,49.614213,232
6.405784,49.614203,232
6.405679,49.61421,230
6.405507,49.614264,229
6.404521,49.614635,220
6.403684,49.61492,219
6.403609,49.614969,220
6.403558,49.615031,221
6.403537,49.615099,221
6.403002,49.614997,207
6.402784,49.614955,200
6.402767,49.61502,201
6.402683,49.615027,198
6.402635,49.614863,195
6.402628,49.614777,193
6.402652,49.614709,192
6.402693,49.614645,191
6.402754,49.614587,189
6.402832,49.614539,189
6.402924,49.614502,188
6.403025,49.614478,188
6.403304,49.614433,188
6.403387,49.614414,187
6.403464,49.614386,187
6.403532,49.61435,186
6.40359,49.614307,185
6.403635,49.614258,185
6.403667,49.614205,184
6.403818,49.613876,179
6.403857,49.613791,178
6.403724,49.613753,178
6.403623,49.613818,178
6.403521,49.613838,179
6.403337,49.613829,183
6.403292,49.613865,184
6.403288,49.614006,183
6.403231,49.614087,184
6.403115,49.614152,185
6.402987,49.614136,188
6.402696,49.614116,196
6.402754,49.613945,203
6.402764,49.613862,206
6.402887,49.613787,203
6.402788,49.613724,209
6.402758,49.613674,211
6.4027,49.613487,214
6.402656,49.613426,215
6.402446,49.613266,220
6.402244,49.613147,223
6.402155,49.613141,224
6.401866,49.613153,225
6.401579,49.613161,226
6.401365,49.613197,226
6.400816,49.613289,227
6.400365,49.613368,229
6.399415,49.613561,232
6.399184,49.613622,233
6.398755,49.613754,233
6.398651,49.613705,232
6.398541,49.613621,231
6.398475,49.613519,230
6.398359,49.613252,227
6.39833,49.613207,227
6.398171,49.612966,225
6.397956,49.612678,224
6.397901,49.612604,224
6.397801,49.612471,224
6.397761,49.612429,224
6.398391,49.611956,223
6.398501,49.611857,222
6.39867,49.611705,222
6.399125,49.611273,221
6.399219,49.611201,221
6.399267,49.611164,221
6.399471,49.611049,220
6.399735,49.610901,219
6.400164,49.610718,219
6.400529,49.610579,216
6.400609,49.610549,216
6.400774,49.610501,216
6.400941,49.610479,216
6.401273,49.610409,214
6.40157,49.610347,212
6.401673,49.610336,210
6.401746,49.610348,209
6.40177,49.610265,208
6.401755,49.610179,207
6.4016,49.609942,207
6.40143,49.609731,209
6.401151,49.609221,208
6.401082,49.60914,209
6.400896,49.608939,209
6.400784,49.608913,211
6.400657,49.608734,210
6.40021,49.608192,209
6.399527,49.60739,206
6.399075,49.606813,203
6.398699,49.606224,202
6.398461,49.605857,202
6.398245,49.60551,202
6.398202,49.605441,202
6.398038,49.605175,202
6.397906,49.60499,203
6.397214,49.604091,202
6.396843,49.603664,202
6.396566,49.603403,202
6.396462,49.603306,202
6.396184,49.603097,201
6.395674,49.602881,200
6.395263,49.602711,198
6.394869,49.602576,196
6.394583,49.602478,195
6.394346,49.602402,193
6.394125,49.602336,192
6.393908,49.602281,192
6.39359,49.602201,190
6.393222,49.602126,187
6.392931,49.602063,186
6.392468,49.601944,183
6.392287,49.60191,181
6.392083,49.601894,180
6.391774,49.60189,178
6.391594,49.601882,177
6.390788,49.601796,171
6.390685,49.601786,170
6.390202,49.601758,168
6.389875,49.6018,166
6.389306,49.601946,164
6.389129,49.602006,164
6.388982,49.602063,163
6.388902,49.602102,163
6.388793,49.602048,161
6.388659,49.60197,157
6.388562,49.601948,155
6.388393,49.601934,152
6.388321,49.60192,150
6.388244,49.60189,148
6.388054,49.601819,142
6.388217,49.601626,144
6.388795,49.600998,141
6.388928,49.600842,139
6.388764,49.600842,139
6.388615,49.600838,139
6.38826,49.600826,139
6.388074,49.600819,139
6.387598,49.600788,140
6.387128,49.600742,140
6.386788,49.600693,140
6.386472,49.600637,140
6.386407,49.600676,140
6.386357,49.600785,140
6.386333,49.600839,140
6.386283,49.601022,141
6.38626,49.601204,143
6.386235,49.601436,146
6.386213,49.601547,146
6.386124,49.601656,147
6.385554,49.601639,153
6.385195,49.601621,157
6.384904,49.601597,162
6.384341,49.601521,168
6.384253,49.601511,169
6.383972,49.601478,173
6.383727,49.601441,176
6.383554,49.601399,178
6.383412,49.601347,180
6.383234,49.601265,182
6.383043,49.601159,184
6.382852,49.601026,185
6.382328,49.600617,191
6.381771,49.600141,195
6.381519,49.599966,197
6.381316,49.599769,197
6.381132,49.599544,197
6.380849,49.599158,196
6.38071,49.599029,194
6.380534,49.598893,195
6.380369,49.598798,193
6.379965,49.598586,196
6.379854,49.598517,194
6.378813,49.59771,193
6.378444,49.59742,192
6.376931,49.595913,190
6.376516,49.595512,189
6.375938,49.594955,190
6.375738,49.594699,190
6.375053,49.59399,189
6.373748,49.592535,186
6.37357,49.592348,186
6.3735,49.592216,185
6.373087,49.591439,188
6.372774,49.590905,189
6.372474,49.590444,186
6.371966,49.589796,189
6.37171,49.589515,191
6.371593,49.589343,190
6.371213,49.588957,190
6.370839,49.58861,192
6.370458,49.588295,191
6.369933,49.587936,188
6.369734,49.587846,187
6.369495,49.587781,187
6.369139,49.587725,186
6.368451,49.587646,185
6.368265,49.587635,186
6.367911,49.58764,187
6.367578,49.587648,188
6.367322,49.587653,189
6.367093,49.587496,187
6.36688,49.587378,185
6.366431,49.587181,181
6.36625,49.587139,180
6.366039,49.587104,178
6.365858,49.587088,176
6.365461,49.587095,173
6.365047,49.587111,169
6.364889,49.587105,168
6.364623,49.587071,166
6.364505,49.587045,165
6.364466,49.586992,165
6.364169,49.587052,165
6.363919,49.587099,166
6.363905,49.58694,165
6.36388,49.58666,164
6.36387,49.586583,165
6.363836,49.586131,172
6.362827,49.585987,171
6.362406,49.585928,171
6.361878,49.58576,172
6.360163,49.585444,173
6.359898,49.585419,172
6.359779,49.585435,172
6.359546,49.585551,171
6.35945,49.585606,171
6.359076,49.585706,171
6.358896,49.58557,172
6.358778,49.585465,173
6.358666,49.585258,174
6.358627,49.584999,174
6.358624,49.584717,175
6.358685,49.584318,175
6.358702,49.584214,176
6.358953,49.582589,183
6.358956,49.582429,184
6.358928,49.582275,185
6.359019,49.581997,189
6.359092,49.581934,191
6.359454,49.581759,197
6.359472,49.581241,204
6.359436,49.580898,212
6.359442,49.580814,214
6.359501,49.580769,214
6.359702,49.580845,215
6.359777,49.580882,215
6.359842,49.580861,215
6.359793,49.580766,215
6.359871,49.58075,215
6.359967,49.580706,215
6.360024,49.58066,215
6.360059,49.580602,215
6.360073,49.580537,215
6.360078,49.580443,215
6.360073,49.580016,213
6.360076,49.579746,212
6.360107,49.579623,212
6.359952,49.579546,213
6.359385,49.579211,219
6.35859,49.578722,225
6.358345,49.578519,226
6.358295,49.578459,226
6.358954,49.578131,219
6.358662,49.577903,221
6.358434,49.577776,222
6.358092,49.577621,223
6.35779,49.577456,224
6.356646,49.576517,222
6.355961,49.576144,221
6.355777,49.576056,221
6.355597,49.576006,221
6.355243,49.575951,222
6.35446,49.575787,220
6.354253,49.575754,219
6.354037,49.575743,218
6.353745,49.575743,218
6.353489,49.575751,218
6.35318,49.575763,218
6.352977,49.575777,218
6.352755,49.575806,219
6.352667,49.575832,219
6.352399,49.575827,219
6.35219,49.575777,218
6.351887,49.575678,218
6.351709,49.575608,219
6.351615,49.575562,219
6.3512,49.575365,219
6.350847,49.575175,220
6.350201,49.574788,222
6.348812,49.573869,225
